Scenario,Backend,Machine,p50_median,p50_q1,p50_q3,p50_std,p99_median,p99_q1,p99_q3,p99_std,MB/s_median,MB/s_q1,MB/s_q3,MB/s_std,trials,Readers,Writers
Size 8MB,MpQueue,intel_i5_10400f,13.873530502678477,13.569029998507176,14.01585325038468,0.32589202309511045,15.486781663494185,15.312233028453193,15.536607719532185,0.2818756988385161,1306.5974833553873,1296.889962181112,1330.0854662841984,21.892336797313618,10,1,1
Size 8MB,MpPipe,intel_i5_10400f,6.123098499301705,6.060081123905547,7.000378125667339,0.6023045229927337,7.222833686246304,7.088430233707186,8.177078966728004,0.6367434344190486,1546.5266446646829,1392.8613924023473,1561.6133826294463,100.73595588092213,10,1,1
Size 8MB,MpShm,intel_i5_10400f,2.9292057515704073,2.90558612687164,2.9467116237356095,0.024518411773578063,2.967946503085841,2.9486382725917792,2.9807360844461073,0.028468027362387918,3456.692605769121,3412.1627770839677,3631.0842586548924,149.09660170909342,10,1,1
Size 8MB,ZeroMQ,intel_i5_10400f,7.561885749964858,6.09603087650612,9.191697248752462,3.1085850046770758,11.457639052096054,10.10140952950678,12.35876167394963,2.936018495342024,1848.2602308241828,1141.4789860485034,1873.0117099765089,402.9470353909487,10,1,1
Size 8MB,PosixIpc,intel_i5_10400f,4.44015299763123,4.40876949687663,4.612589500538888,0.11692630494003553,4.49792944775254,4.463010813360597,4.674725177173968,0.12277324275471518,2857.8293667400967,2779.6017610691,2873.210467404872,51.169733891528836,10,1,1
Size 16MB,RsIpc_zerocopy,intel_i5_10400f,3.3877844998642104,3.380976999324048,3.3954633772736997,0.03233294335930816,3.5517360719677527,3.528894107475935,3.5881562989561644,0.12516890380758286,6511.429162157245,6494.086578619696,6548.238697651218,39.283755982013034,10,1,1
Size 16MB,RsIpc_copy,intel_i5_10400f,9.474221251366544,9.425699250641628,9.58506312690588,0.16644233027532565,9.562874967195967,9.530870328107994,9.635466432391695,0.16375006508869155,2932.6467423459967,2890.381706707097,2949.084583301139,30.5766377650944,10,1,1
Size 16MB,MpQueue,intel_i5_10400f,27.8474245005782,27.78013674833346,27.999591750813124,0.20858884510346354,30.831487095092598,30.672444601023017,31.20959135936573,0.33581156968277753,1261.1690646089673,1255.673767093078,1268.2747079471712,12.209079885791162,10,1,1
Size 16MB,MpPipe,intel_i5_10400f,11.907098501978908,11.881536374858115,11.997901628092222,0.7787032505732174,13.160377646163397,13.088981270138902,13.231698577055795,0.7867460244972779,1556.601427624759,1549.9800199444662,1560.4725069683832,62.002265114465,10,1,1
Size 16MB,MpShm,intel_i5_10400f,5.87297800120723,5.868283876225178,5.9260416237520985,0.040708828234396574,5.923685552079405,5.914285304843361,5.9702033357280015,0.038862717082990876,3592.901084641493,3586.1251715852613,3602.2238311442184,42.347446007439025,10,1,1
Size 16MB,ZeroMQ,intel_i5_10400f,15.662698750020354,13.299633250426268,24.402334001933923,7.537481661175496,21.74426870929892,17.18671674390862,28.494794275047752,8.312588943692171,1808.0699688636328,1405.4276206360282,1830.874583462264,283.4983317381779,10,1,1
Size 16MB,PosixIpc,intel_i5_10400f,9.071934999155928,9.00440249915846,9.142179749687784,0.14289260685893176,9.151114884662093,9.048072654513817,9.210857069829217,0.21659285775670847,2767.0150010707675,2761.202552966747,2777.734976476271,28.238422343636838,10,1,1
Size 32MB,RsIpc_zerocopy,intel_i5_10400f,12.726723502055393,12.716628873931768,12.752547250784119,0.03709505147016888,13.31215124715527,13.293081808533316,13.355049663787213,0.04426030465052433,4362.860354420502,4354.846659724988,4369.001825055998,16.239666507679267,10,1,1
Size 32MB,RsIpc_copy,intel_i5_10400f,33.102607998444,32.730595625253045,33.76941574697412,0.6063242448713718,33.43229338541278,33.00573963781062,33.92649581641308,0.7014387773948393,2115.4219363602897,2096.908489629372,2139.5432730402163,28.597306310551424,10,1,1
Size 32MB,MpQueue,intel_i5_10400f,80.48658275038179,79.95508262501971,81.63818099819764,0.9805017625404138,81.12036043952685,80.70409469173683,82.26262386768212,1.0861028330073137,889.7920847324431,879.1433320496176,896.8144074334963,11.573445283128672,10,1,1
Size 32MB,MpPipe,intel_i5_10400f,44.36006750074739,44.08745237651601,45.06924949873792,0.8008234245958492,45.38862627392518,44.80912931177954,46.4959351003381,1.1412785308341205,897.3337171459671,878.0718881230898,901.6597122450864,18.28659481374372,10,1,1
Size 32MB,MpShm,intel_i5_10400f,16.952523254076368,16.83266162763175,16.97854424946854,0.11510956719176771,17.022777129859605,16.908249273474212,17.10831365420745,0.14831508391370407,3130.991512548235,3115.2838442691464,3136.023822991736,16.873438193688553,10,1,1
Size 32MB,ZeroMQ,intel_i5_10400f,152.8969174996746,151.17817200098216,154.64294487173902,3.699791259320126,160.09377651716932,156.7740347115432,162.63217434045146,4.72024781903636,1209.6716234207393,1148.977441946488,1391.1953060997594,126.19153705663702,10,1,1
Size 32MB,PosixIpc,intel_i5_10400f,28.61233674957475,28.564111375999346,28.698525624349713,0.12624221336634228,28.825377989669505,28.75552109855562,28.878833989147097,0.16900083630479357,1985.4111442655324,1980.3955845963628,1987.7167057570102,7.359370732216397,10,1,1
