Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Size 1MB,RsIpc_copy,0,0.3057455000430309,0.31411429998911444,3337.068458443512,1,1,workstation
Size 1MB,RsIpc_copy,1,0.30584499995711667,0.31563659994731097,3320.56305658923,1,1,workstation
Size 1MB,RsIpc_copy,2,0.30671500002199537,0.31779949997712725,3310.0813359812773,1,1,workstation
Size 1MB,RsIpc_copy,3,0.3062749999571679,0.31876918995180864,3317.4187357209694,1,1,workstation
Size 1MB,RsIpc_copy,4,0.30608050002456366,0.322464600035346,3328.690808261565,1,1,workstation
Size 1MB,RsIpc_copy,5,0.30520999996497267,0.3160784999920452,3336.9604424853487,1,1,workstation
Size 1MB,RsIpc_copy,6,0.3061004999835859,0.31631650003760114,3306.547324117248,1,1,workstation
Size 1MB,RsIpc_copy,7,0.30635999996775354,0.31545729998356364,3315.747327922091,1,1,workstation
Size 1MB,RsIpc_copy,8,0.3084299999613904,0.3207493100683223,3306.711331079385,1,1,workstation
Size 1MB,RsIpc_copy,9,0.3064200000153505,0.31750100998010566,3312.3663304909087,1,1,workstation
Size 1MB,MpQueue,0,0.8923060000256555,1.0303938999834374,2477.2842325687247,1,1,workstation
Size 1MB,MpQueue,1,0.8798610000440021,0.9969438000200626,2494.5233052647177,1,1,workstation
Size 1MB,MpQueue,2,0.8950704999506343,1.0980867899672833,2493.386976725322,1,1,workstation
Size 1MB,MpQueue,3,0.9026255000321726,0.9862755999495223,2466.4934875807476,1,1,workstation
Size 1MB,MpQueue,4,0.9215510000331051,1.1429030899682862,2425.3153837683217,1,1,workstation
Size 1MB,MpQueue,5,0.939410000000862,1.0570377000101419,2378.3798799688284,1,1,workstation
Size 1MB,MpQueue,6,0.8900560000029145,0.9776126899987504,2484.7883431804244,1,1,workstation
Size 1MB,MpQueue,7,0.902549999977964,0.9915854000030323,2465.3986537926144,1,1,workstation
Size 1MB,MpQueue,8,0.9240350000254693,1.1752133000413778,2410.966793587998,1,1,workstation
Size 1MB,MpQueue,9,0.935860000026878,1.0434657900316326,2402.9661541376126,1,1,workstation
Size 1MB,MpPipe,0,0.24907599998869046,0.6540287999757766,3879.0710462763245,1,1,workstation
Size 1MB,MpPipe,1,0.24936599993452546,0.3230456000176219,3959.2050636772196,1,1,workstation
Size 1MB,MpPipe,2,0.25182099994935925,0.696645389981541,3708.1358187087635,1,1,workstation
Size 1MB,MpPipe,3,0.2513209999506216,0.6670110900199692,3794.2329063712255,1,1,workstation
Size 1MB,MpPipe,4,0.2453215000173259,0.6621856000208481,3883.340867662144,1,1,workstation
Size 1MB,MpPipe,5,0.24874600001112412,0.36936077001883066,3909.758015103976,1,1,workstation
Size 1MB,MpPipe,6,0.25077049991750755,0.6732224799566217,3817.0495043288943,1,1,workstation
Size 1MB,MpPipe,7,0.24656150003465882,0.5503960699616085,3932.08386780804,1,1,workstation
Size 1MB,MpPipe,8,0.2565159999790012,0.6780730899720311,3624.4257006864464,1,1,workstation
Size 1MB,MpPipe,9,0.24953099995173034,0.5362543699641277,3903.8413603847875,1,1,workstation
Size 1MB,MpShm,0,0.300925499971072,0.4596327999809095,3161.6165585758495,1,1,workstation
Size 1MB,MpShm,1,0.30333549995020803,0.31745910005838596,3179.384262005495,1,1,workstation
Size 1MB,MpShm,2,0.3043899999397581,0.3174176000186435,3168.624131755691,1,1,workstation
Size 1MB,MpShm,3,0.30545049997954266,0.32508569998753956,3136.6143929997365,1,1,workstation
Size 1MB,MpShm,4,0.3020949999950062,0.3159464999350803,3191.4410656919054,1,1,workstation
Size 1MB,MpShm,5,0.30459500004553774,0.3373685999895315,3163.0016360490376,1,1,workstation
Size 1MB,MpShm,6,0.3019804999553344,0.31572859998959757,3181.02065656299,1,1,workstation
Size 1MB,MpShm,7,0.3124299999512914,0.3255804899924897,3095.4479518703824,1,1,workstation
Size 1MB,MpShm,8,0.30418499994766535,0.32396720004612695,3170.7786619075696,1,1,workstation
Size 1MB,MpShm,9,0.30390500000976317,0.3283817000169621,3172.49527809723,1,1,workstation
Size 1MB,ZeroMQ,0,0.4083679999666856,1.7467384000156019,2235.0093314438736,1,1,workstation
Size 1MB,ZeroMQ,1,0.4149334999965504,1.7189674999565345,2228.0614762254313,1,1,workstation
Size 1MB,ZeroMQ,2,0.411978499982979,1.7521895000538736,2227.9850292776205,1,1,workstation
Size 1MB,ZeroMQ,3,0.41224799997507944,1.6996177899693525,832.0274835318597,1,1,workstation
Size 1MB,ZeroMQ,4,0.40782899992564126,1.7373309999777575,2262.787669328449,1,1,workstation
Size 1MB,ZeroMQ,5,0.41611300002841745,1.740944700044338,2226.5196773289163,1,1,workstation
Size 1MB,ZeroMQ,6,0.4083939999759423,1.7097435700202381,2325.2172014480657,1,1,workstation
Size 1MB,ZeroMQ,7,0.4128180000293469,1.7200112899433864,2275.5404095568765,1,1,workstation
Size 1MB,ZeroMQ,8,0.40873300002886026,1.680583199947705,2294.9185878207077,1,1,workstation
Size 1MB,ZeroMQ,9,0.4150180000124237,1.7229111000256125,2250.4452055748056,1,1,workstation
Size 1MB,PosixIpc,0,0.3220940000119299,0.3318159099319473,3126.7733201743977,1,1,workstation
Size 1MB,PosixIpc,1,0.31405000004269823,0.3341958100202192,3207.8096564058337,1,1,workstation
Size 1MB,PosixIpc,2,0.3078949999348879,0.3309329900150715,3229.810113815239,1,1,workstation
Size 1MB,PosixIpc,3,0.3289949999611963,0.3405810000128895,3081.8332432973275,1,1,workstation
Size 1MB,PosixIpc,4,0.32296450001467747,0.3348411900344673,3135.6015177235345,1,1,workstation
Size 1MB,PosixIpc,5,0.3193100000089544,0.3323777000400696,3182.6942401065785,1,1,workstation
Size 1MB,PosixIpc,6,0.3089749999958258,0.3203842099878784,3271.300319633255,1,1,workstation
Size 1MB,PosixIpc,7,0.32025500001964247,0.33487948992728894,3157.3702976360605,1,1,workstation
Size 1MB,PosixIpc,8,0.31849999999167267,0.40406689997780637,3102.0206190097792,1,1,workstation
Size 1MB,PosixIpc,9,0.31874000001153036,0.34080149998658277,3188.958448223314,1,1,workstation
