Scenario,Backend,Trial,Latency_ms,Machine
Latency (1:1),RsIpc_zerocopy,1,0.7986310000660524,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8884989999842219,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7966699999997218,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8837089999360614,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7968999999548032,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8813200000759025,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7906810000122277,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8851989999811849,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7967300000473188,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8940500000562679,workstation
Latency (1:1),RsIpc_zerocopy,1,0.805979999995543,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8904689999553739,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7986109999364999,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8837389999598599,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7956800000101794,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8818500000415952,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7985510000025897,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8880890000000363,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7992299999841634,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8853000000499378,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7980310000448299,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8836590000100841,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7926700000098208,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8817189999490438,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7966899999019006,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8860100000447346,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7963609999706023,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8765490000541831,workstation
Latency (1:1),RsIpc_zerocopy,1,0.797039999952176,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8807700000943441,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7952610000074856,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8799189999990631,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7971800000632356,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8822999999438252,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8007000000134212,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8874289999312168,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8043199999292483,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9135290000585883,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8311799999773939,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9148990000085178,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8345699999381395,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9225489999380443,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8308600000646038,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9171090000563709,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8392199999889272,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9249189999991358,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8286400000088179,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9216280000146071,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8309499999086256,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9183280000115701,workstation
