Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Contention (10:1),MpQueue,9,4.359303005912807,13.31564772255805,660.1718174730995,1,10,intel_i5_10400f
Contention (10:1),MpPipe,0,3.7812890004715882,4.7813109174603605,776.4241967143682,1,10,intel_i5_10400f
Contention (10:1),MpPipe,1,3.802382998401299,73.1396634184175,784.2471696071866,1,10,intel_i5_10400f
Contention (10:1),MpPipe,2,3.757464000955224,358.4910897400602,776.692159149834,1,10,intel_i5_10400f
Contention (10:1),MpPipe,3,3.7358720001066104,332.2767278374541,775.0480353095024,1,10,intel_i5_10400f
Contention (10:1),MpPipe,4,4.122623999137431,5.445737971313065,740.9779094606229,1,10,intel_i5_10400f
Contention (10:1),MpPipe,5,3.7695195023843553,75.6448775953445,787.8048846752345,1,10,intel_i5_10400f
Contention (10:1),MpPipe,6,3.7641054987034295,4.775905380156473,789.888752564709,1,10,intel_i5_10400f
Contention (10:1),MpPipe,7,3.7758319995191414,4.925508603555507,776.6826064358494,1,10,intel_i5_10400f
Contention (10:1),MpPipe,8,4.120760997466277,5.076275249739412,743.1307248050748,1,10,intel_i5_10400f
Contention (10:1),MpPipe,9,4.120655998121947,76.00776917891696,730.0975718619121,1,10,intel_i5_10400f
Contention (10:1),MpShm,0,3.5343704948900267,79.67323963901437,2284.8936162477476,1,10,intel_i5_10400f
Contention (10:1),MpShm,1,3.3983525026997086,78.66452974449236,2393.5973672853033,1,10,intel_i5_10400f
Contention (10:1),MpShm,2,2.1236075008346234,102.38867216961815,2515.187241601536,1,10,intel_i5_10400f
Contention (10:1),MpShm,3,4.143286500038812,71.03758685843809,2271.65807678488,1,10,intel_i5_10400f
Contention (10:1),MpShm,4,5.673270497936755,65.19731954307646,2317.2943525765963,1,10,intel_i5_10400f
Contention (10:1),MpShm,5,5.102002498460934,69.56176695079193,2283.9064438569135,1,10,intel_i5_10400f
Contention (10:1),MpShm,6,5.573331502091605,62.6502794995031,2326.6670952215077,1,10,intel_i5_10400f
Contention (10:1),MpShm,7,1.9444245008344296,99.63976026090683,2550.9080796634266,1,10,intel_i5_10400f
Contention (10:1),MpShm,8,2.8445850002754014,98.20537176790845,2397.8830430940247,1,10,intel_i5_10400f
Contention (10:1),MpShm,9,2.2519114972965326,112.70515136129697,2572.2586579719396,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,0,49.71022849713336,183.31346928760476,1816.2973922757471,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,1,114.39014899951871,245.77976706954362,1458.392301300603,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,2,50.763072998961434,134.25059750916432,1838.5882799997294,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,3,51.81124400041881,100.04208187565388,1820.131559775512,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,4,51.62246599866194,136.79130458840547,1869.3275860896424,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,5,130.90258699958213,308.002380009857,1311.4111932667145,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,6,51.351987498492235,100.07075427958627,1828.1740171997608,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,7,50.45015599898761,93.5518451521057,1931.5183220975534,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,8,51.442017498629866,143.09554295148703,1830.9030849129376,1,10,intel_i5_10400f
Contention (10:1),ZeroMQ,9,51.14325400063535,139.27320391820112,1822.058885432488,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,0,8.457264997559832,22.009579498044335,3132.1423053172525,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,1,8.322372999828076,22.159033847419778,3157.871293733334,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,2,8.292826500110095,22.47297903173603,3163.547049373923,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,3,8.168893498805119,22.129015631726364,3199.5633330460796,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,4,8.471068998915143,23.16725461016181,3142.944733752448,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,5,8.053565998125123,21.66224561238778,3229.0012331128114,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,6,8.280676003778353,21.812879129574867,3182.3749061367553,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,7,8.459189000859624,23.144758981507042,3153.8593097218877,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,8,8.375729001272703,22.506856930122016,3113.9449915060372,1,10,intel_i5_10400f
Contention (10:1),PosixIpc,9,8.51232000059099,21.890785072610015,3199.679697438506,1,10,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,0,0.12659699859796092,0.1743875175452559,10538.78206127905,1,1,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,1,0.12532849723356776,0.16054579544288572,10825.397011127501,1,1,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,2,0.12591949780471623,0.179706250637537,10639.609716790612,1,1,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,3,0.12619000335689634,0.16384646165533925,10708.782737437941,1,1,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,4,0.12790700202458538,0.16177522877114825,10769.258351597391,1,1,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,5,0.12608900215127505,0.17731084815750373,10583.831111261132,1,1,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,6,0.12581400005728938,0.1789961512258743,10859.31968155253,1,1,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,7,0.12724999760393985,0.17193228937685523,10551.484412482354,1,1,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,8,0.12567249723360874,0.19534027334884743,10841.077339554044,1,1,intel_i5_10400f
Size 1MB,RsIpc_zerocopy,9,0.1261944998987019,0.15707214282883802,10638.24185481704,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,0,0.3904550030711107,0.46829031809465965,2793.489565798862,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,1,0.3866000006382819,0.46272809100628365,2816.8121433225583,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,2,0.38456949914689176,0.6254506787809078,2833.605954533763,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,3,0.38362949999282137,0.6288348001544364,2829.76824492067,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,4,0.382767499104375,0.623581253385055,2828.754407223766,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,5,0.3833309965557419,0.6359111592610136,2841.011068735341,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,6,0.38405849772971123,0.45481576409656554,2836.1544229310953,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,7,0.38450500142062083,0.4579705985815964,2823.7108867782654,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,8,0.3864145000989083,0.6326134079426995,2812.152158778388,1,1,intel_i5_10400f
Size 1MB,RsIpc_copy,9,0.38245099494815804,0.6286903185537085,2845.6931698819317,1,1,intel_i5_10400f
