Scenario,Backend,Machine,p50_median,p50_q1,p50_q3,p50_std,p99_median,p99_q1,p99_q3,p99_std,MB/s_median,MB/s_q1,MB/s_q3,MB/s_std,trials,Readers,Writers
Scalability (1:10),MpShm,laptop_amd_9_5900HX,14.202507125008879,14.080023050011903,14.25402357500758,0.17769854547735814,17.598993292993157,17.42983393425999,17.731521303737082,0.22768485126719346,304.9114772516185,303.4386253197543,307.4911781216078,3.2160579427170615,10,10,1
Scalability (1:10),ZeroMQ,laptop_amd_9_5900HX,30.37194677499997,30.21646796249229,31.151666574997705,0.6489777669311623,63.64227554648696,61.73464868125585,64.43019586648528,1.7081067716015603,153.60988380564874,153.11983669942458,156.01602051231686,2.3525040878117887,10,10,1
Scalability (1:10),PosixIpc,laptop_amd_9_5900HX,11.227938975002871,11.099932300004411,11.357496162501945,0.5011077135601496,14.104566799498173,13.838585670252826,14.296771330268399,1.922616858369273,349.3923594678614,345.20903938115725,353.41264579231955,15.526887821556063,10,10,1
Contention (10:1),RsIpc_zerocopy,laptop_amd_9_5900HX,1.4962934999971367,1.4874453749911254,1.514664624991724,0.022498692363180958,43.11612738503197,5.723505177487899,69.40698401752422,37.130886878046056,3288.933955698879,3233.260771335848,3298.48432956697,44.785872108353956,10,1,10
Contention (10:1),RsIpc_copy,laptop_amd_9_5900HX,7.45727999995438,7.3963849999785225,7.539492249989621,0.15019645567120615,15.100136480008931,13.181933794992066,17.255227557468803,2.171709938285486,3788.4974455043184,3734.433008072217,3833.7383710016,74.41974203712635,10,1,10
Contention (10:1),MpQueue,laptop_amd_9_5900HX,3.0144865000352183,2.5112542499954316,3.0623223749870476,0.3414392972716387,8.145746739967482,7.838097177503432,8.233711397532453,0.4498522888139061,1199.655968064526,1185.2554873794459,1292.3497852761411,66.41275953877447,10,1,10
Contention (10:1),MpPipe,laptop_amd_9_5900HX,1.5323222500285283,1.507591250032192,1.5457192499752637,0.02707210805668804,3.305588559996411,3.2386545874510553,3.486250349943144,0.23319944032527914,2082.082271598074,2072.6685361815303,2103.7061893804284,31.471589035941832,10,1,10
Contention (10:1),MpShm,laptop_amd_9_5900HX,2.879203000020425,2.767291000026262,2.9308936249918816,0.1645020809385535,65.60496872499363,65.03580131496959,71.21086668002869,6.091315942819678,2685.4889475964646,2634.4697874073395,2722.964501557511,66.21522643017775,10,1,10
Contention (10:1),ZeroMQ,laptop_amd_9_5900HX,79.55725624998422,78.35573075001889,81.13729762497712,9.202969472981218,218.28903662006957,175.00854909249998,260.3007698075483,50.21866178273374,1295.909498671404,1274.5609891979188,1316.2979060899818,28.08123515838431,10,1,10
Contention (10:1),PosixIpc,laptop_amd_9_5900HX,8.884521999988237,8.621704000020713,9.602247499998384,1.0726654190996767,24.96919746496134,23.886518025028067,28.8696487750326,5.467480494659137,2842.810634783113,2767.1143351646633,2894.730510426277,208.6815839624002,10,1,10
Size 1MB,RsIpc_zerocopy,laptop_amd_9_5900HX,0.0832927499914149,0.08287212502011698,0.08387524999875495,0.0006281007459253854,0.09755423495619199,0.09687826253212961,0.0990101099503704,0.0020247968727029027,14247.031553202858,13867.08716562394,14364.678648694502,293.93025636102936,10,1,1
Size 1MB,RsIpc_copy,laptop_amd_9_5900HX,0.4095712499747606,0.4076663750112175,0.4103712499983203,0.002351508320942599,0.43566192994433095,0.4311480324813033,0.43981659500389014,0.005014942546334688,2282.8175316506167,2268.9518573640744,2290.9817183078935,14.84397914309649,10,1,1
Size 1MB,MpQueue,laptop_amd_9_5900HX,1.4490929999624313,1.4365821250095223,1.4548417499611332,0.02370025142629238,1.6607567750276078,1.6374466774888679,1.6886935800081917,0.05405944419756759,1526.4910046029058,1513.2631590806068,1532.4596287281793,29.518360207002942,10,1,1
Size 1MB,MpPipe,laptop_amd_9_5900HX,0.44483774999548586,0.4316692499912733,0.4598490000091715,0.021891333188662532,0.5880235900434628,0.5703541424779248,0.5961467549883537,0.024563640855948237,2339.477000337981,2305.082270753109,2378.218208512223,69.57922978447286,10,1,1
Size 1MB,MpShm,laptop_amd_9_5900HX,0.40365224998595295,0.40309362502455315,0.4055217499825403,0.002422610584669749,0.426106924980445,0.42396200750914664,0.42880657497647695,0.004560485058700591,2270.5813104398967,2267.004971103119,2276.3942620870794,10.651209268479137,10,1,1
Size 1MB,ZeroMQ,laptop_amd_9_5900HX,0.5451050000147006,0.5438265000066167,0.5466191250320662,0.004054553821917587,2.2709061749503694,2.0919023700255934,2.5688658249509935,0.3293070260277084,1664.1072743211394,1011.9489628935917,1684.2069056701569,437.65700277661983,10,1,1
Size 1MB,PosixIpc,laptop_amd_9_5900HX,0.5076070000029631,0.5047051250244294,0.5088981250054303,0.008868725865788636,0.5772505950267259,0.5485170650115381,0.5887266949500258,0.02610216667044133,2156.097374611769,2149.443195175346,2172.4353159869415,20.993569506153438,10,1,1
Size 2MB,RsIpc_zerocopy,laptop_amd_9_5900HX,0.14778724997199788,0.146319999984712,0.14877774999888516,0.002005244955503054,0.1653916750376538,0.16464705749399397,0.16745125001563105,0.004615981281296403,13122.939888879899,13098.598731088117,13276.242395979369,170.15089210843115,10,1,1
