Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Scalability (1:10),RsIpc_copy,1,15.439294650002466,16.035798589999843,332.75826185266027,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_copy,2,15.309731850004482,15.938257391038007,335.06441728685866,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_copy,3,15.353880150007626,15.783227438013569,333.4811295877531,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_copy,4,15.150161700000808,16.491961406024764,337.14729494873166,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_copy,5,15.367761250007561,15.95467301401095,334.03348980344344,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_copy,6,15.323869950003655,15.868771207993973,336.6097197485164,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_copy,7,15.423533399996359,15.941808651004521,333.3152628200228,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_copy,8,15.264159100001962,16.14152569500834,334.3343838267302,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_copy,9,15.328492500003676,15.85408414298422,335.2782305786287,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,0,22.18671600000448,32.756302230010654,155.05277249035146,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,1,20.96312020001392,34.20445818598353,154.4973899852009,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,2,21.197678600015024,33.4707537989957,152.99994266851263,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,3,21.989685749997534,33.82751936999637,152.33424146252125,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,4,21.89127895001093,32.77230895299852,155.39609335619923,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,5,22.206469700000753,32.82338284500861,153.58489505936961,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,6,21.823025800006235,34.58623803899515,151.4679578883814,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,7,21.603732850013557,33.42198579298726,153.5893077549695,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,8,21.46833239999637,34.33196498602979,152.4419749838525,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpQueue,9,21.189020600002095,34.16731003300538,152.123637322883,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,0,7.6890902999991795,8.275264476998132,198.79913232376515,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,1,7.497879449994116,8.211552991006672,204.91272809774608,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,2,7.4556328500136715,8.623371231007937,206.96703748164475,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,3,7.369961700004524,8.763369728008003,208.09681409117766,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,4,7.324247399986916,8.064574560008396,209.6038164873509,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,5,7.259898350014282,7.888932967005644,212.24065114592187,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,6,7.197283750002725,7.962965829993891,213.4593073174184,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,7,7.272970699983716,8.805219746990701,211.39534155278707,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,8,7.222203049997233,8.043894259007637,213.11580669986517,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpPipe,9,7.204245949969845,8.701891594010828,213.02783976785167,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,0,13.983234000016864,17.32680021098645,309.36155861151394,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,1,13.865241999997124,17.17639817600184,311.4353506409654,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,2,14.182642100013254,17.422436866011253,305.9504742319189,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,3,14.222372150004503,17.755254507984432,303.5538283238803,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,4,14.244210350005915,17.660321690995033,303.40022431837895,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,5,14.070312350014547,17.452025139006196,307.9267106309997,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,6,14.514581049996877,17.909854362006854,300.94247431748613,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,7,14.259629700006826,17.80764714501413,303.8724802713181,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,8,14.257294650008134,17.580635183997856,303.2964499064935,10,1,laptop_amd_9_5900HX
Scalability (1:10),MpShm,9,14.109155150003971,17.617351401988458,306.18458059343203,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,0,31.497588500013762,65.30779129601378,151.5753919186803,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,1,30.9392369500074,61.43432650300316,157.41570522809363,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,2,29.494732000006252,60.14985382699264,153.50676779014563,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,3,31.222476449994474,64.8215112929969,156.71071250034586,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,4,30.208442149995562,63.671528480990574,153.93194454822978,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,5,29.96342289999916,64.06862507999543,158.61925797575807,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,6,31.295689649994074,61.33118698302976,153.11579827677022,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,7,30.38733185000524,63.61302261198333,153.13195196738764,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,8,30.240545399982466,62.6356152160139,153.7129998211518,10,1,laptop_amd_9_5900HX
Scalability (1:10),ZeroMQ,9,30.3565616999947,64.5507194619819,152.19802477120479,10,1,laptop_amd_9_5900HX
Scalability (1:10),PosixIpc,0,10.550557350006784,13.173834341005776,371.54837805405657,10,1,laptop_amd_9_5900HX
Scalability (1:10),PosixIpc,1,11.136627700011559,13.950435723981286,350.505620402794,10,1,laptop_amd_9_5900HX
Scalability (1:10),PosixIpc,2,10.262933049989442,12.998184689005939,377.35109846319176,10,1,laptop_amd_9_5900HX
Scalability (1:10),PosixIpc,3,11.358235850008214,14.325260306031282,346.06521870225953,10,1,laptop_amd_9_5900HX
Scalability (1:10),PosixIpc,4,12.045077600021159,19.7942228370082,322.81908903813746,10,1,laptop_amd_9_5900HX
Scalability (1:10),PosixIpc,5,11.220379100012678,14.112412940992272,349.3217083661657,10,1,laptop_amd_9_5900HX
Scalability (1:10),PosixIpc,6,11.355277099983141,14.21130440297975,344.92364627412314,10,1,laptop_amd_9_5900HX
